날짜,지점명,담당자명,병원명,segment,activities,품목,품목규격,처방수량,처방금액,월
2025-02-27,경기남부,경기남부_사원5,상무_C_병원_8,일반의원,PT,아키정,250mg,31,99200,2
2025-02-27,경기남부,경기남부_사원5,상무_C_병원_8,일반의원,PT,아키정,100mg,33,49500,2
2025-02-04,강원지점,강원지점_사원7,해운대_D_병원_7,상급종합,접근,포트폴듀오정,250mg,647,342910,2
2025-02-04,강원지점,강원지점_사원7,해운대_D_병원_7,상급종합,접근,데이터패치,10매,643,1929000,2
2025-02-20,대전지점,대전지점_사원1,둔산_D_병원_4,상급종합,클로징,담솔정,10mg,402,342504,2
2025-02-20,대전지점,대전지점_사원1,둔산_D_병원_4,상급종합,클로징,벨로정,2.5mg,766,268100,2
2025-02-01,경기북부,경기북부_사원6,수성구_D_병원_7,상급종합,접근,베라스트정,300mg,632,334960,2
2025-02-08,경기남부,경기남부_사원2,상무_D_병원_4,일반의원,컨택,인장캡슐,400mg,38,81510,2
2025-02-01,서울1본부,서울1본부_사원2,마포_A_병원_4,상급종합,시연,포트폴듀오정,250mg,113,59890,2
2025-02-01,서울1본부,서울1본부_사원2,마포_A_병원_4,상급종합,시연,아키정,250mg,367,1174400,2
2025-02-10,서울1본부,서울1본부_사원4,둔산_D_병원_7,종합병원,니즈환기,벨로정,2.5mg,43,15050,2
2025-02-10,서울1본부,서울1본부_사원4,둔산_D_병원_7,종합병원,니즈환기,포트폴듀오정,250mg,73,38690,2
2025-02-19,충청지점,충청지점_1팀장,수성구_D_병원_2,종합병원,대면,아키정,100mg,216,324000,2
2025-02-19,충청지점,충청지점_1팀장,수성구_D_병원_2,종합병원,대면,담솔정,5mg,118,60770,2
2025-02-15,부산지점,부산지점_사원1,상무_C_병원_1,종합병원,컨택,포트폴듀오정,150mg,274,117820,2
2025-02-15,부산지점,부산지점_사원1,상무_C_병원_1,종합병원,컨택,담솔정,10mg,132,112464,2
2025-02-20,충청지점,충청지점_사원5,서초_C_병원_5,일반의원,클로징,담솔정,5mg,12,6180,2
2025-02-20,충청지점,충청지점_사원5,서초_C_병원_5,일반의원,클로징,포트폴듀오정,150mg,11,4730,2
2025-02-05,서울2본부,서울2본부_사원2,수성구_B_병원_1,종합병원,PT,베라스트정,300mg,265,140450,2
2025-02-16,광주지점,광주지점_사원2,해운대_D_병원_3,종합병원,컨택,인장캡슐,400mg,263,564135,2
2025-02-16,광주지점,광주지점_사원2,해운대_D_병원_3,종합병원,컨택,베라스트정,600mg,188,118440,2
2025-02-26,서울1본부,서울1본부_사원2,둔산_D_병원_3,종합병원,PT,베라스트정,600mg,213,134190,2
2025-02-26,서울1본부,서울1본부_사원2,둔산_D_병원_3,종합병원,PT,포트폴듀오정,50mg,281,64630,2
2025-02-07,경기남부,경기남부_사원1,수원_D_병원_10,상급종합,컨택,포트폴듀오정,250mg,219,116070,2
2025-02-07,경기남부,경기남부_사원1,수원_D_병원_10,상급종합,컨택,인장캡슐,400mg,606,1299870,2
2025-02-03,강원지점,강원지점_사원5,수원_A_병원_3,일반의원,니즈환기,포트폴듀오정,100mg,45,14850,2
2025-02-03,강원지점,강원지점_사원5,수원_A_병원_3,일반의원,니즈환기,포트폴듀오정,250mg,31,16430,2
2025-02-17,경기북부,경기북부_사원2,수성구_B_병원_5,종합병원,시연,포트폴듀오정,250mg,103,54590,2
2025-02-17,경기북부,경기북부_사원2,수성구_B_병원_5,종합병원,시연,벨로정,2.5mg,76,26600,2
2025-02-02,서울2본부,서울2본부_사원6,서초_D_병원_5,상급종합,니즈환기,아키정,250mg,380,1216000,2
2025-02-02,서울2본부,서울2본부_사원6,서초_D_병원_5,상급종합,니즈환기,포트폴듀오정,50mg,520,119600,2
2025-02-06,대전지점,대전지점_사원7,강남_D_병원_1,일반의원,클로징,담솔정,5mg,39,20085,2
2025-02-06,대전지점,대전지점_사원7,강남_D_병원_1,일반의원,클로징,인장캡슐,200mg,29,35670,2
2025-02-13,서울1본부,서울1본부_사원5,상무_C_병원_6,종합병원,접근,베라스트정,300mg,232,122960,2
2025-02-23,광주지점,광주지점_1팀장,춘천_B_병원_10,종합병원,대면,포트폴듀오정,250mg,116,61480,2
2025-02-23,광주지점,광주지점_1팀장,춘천_B_병원_10,종합병원,대면,포트폴듀오정,150mg,82,35260,2
2025-02-04,강원지점,강원지점_1팀장,송파_C_병원_8,종합병원,PT,포트폴듀오정,50mg,169,38870,2
2025-02-04,강원지점,강원지점_1팀장,송파_C_병원_8,종합병원,PT,포트폴듀오정,100mg,170,56100,2
2025-02-21,대구지점,대구지점_1팀장,수성구_B_병원_4,일반의원,PT,담솔정,5mg,5,2575,2
2025-02-21,대구지점,대구지점_1팀장,수성구_B_병원_4,일반의원,PT,포트폴듀오정,100mg,25,8250,2
2025-02-04,강원지점,강원지점_사원7,수원_D_병원_7,상급종합,클로징,인장캡슐,400mg,430,922350,2
2025-02-04,강원지점,강원지점_사원7,수원_D_병원_7,상급종합,클로징,포트폴듀오정,150mg,750,322500,2
2025-02-23,충청지점,충청지점_사원6,상무_D_병원_1,종합병원,피드백,담솔정,5mg,156,80340,2
2025-02-04,충청지점,충청지점_사원7,수원_A_병원_2,상급종합,컨택,아키정,250mg,494,1580800,2
2025-02-04,충청지점,충청지점_사원7,수원_A_병원_2,상급종합,컨택,데이터패치,10매,370,1110000,2
2025-02-10,경기북부,경기북부_사원3,춘천_D_병원_8,일반의원,대면,벨로정,2.5mg,27,9450,2
2025-02-21,서울1본부,서울1본부_사원2,춘천_C_병원_7,상급종합,대면,포트폴듀오정,250mg,503,266590,2
2025-02-21,서울1본부,서울1본부_사원2,춘천_C_병원_7,상급종합,대면,담솔정,10mg,218,185736,2
2025-02-07,대전지점,대전지점_사원1,수성구_B_병원_1,일반의원,대면,담솔정,5mg,44,22660,2
2025-02-07,대전지점,대전지점_사원1,수성구_B_병원_1,일반의원,대면,포트폴듀오정,100mg,45,14850,2
2025-02-01,서울1본부,서울1본부_사원4,수원_B_병원_4,종합병원,대면,담솔정,5mg,149,76735,2
2025-02-01,서울1본부,서울1본부_사원4,수원_B_병원_4,종합병원,대면,베라스트정,300mg,291,154230,2
2025-02-03,부산지점,부산지점_사원1,상무_A_병원_1,일반의원,접근,아키정,250mg,40,128000,2
2025-02-03,부산지점,부산지점_사원1,상무_A_병원_1,일반의원,접근,담솔정,5mg,48,24720,2
2025-02-11,경기남부,경기남부_사원3,둔산_D_병원_9,종합병원,시연,베라스트정,600mg,273,171990,2
2025-02-11,경기남부,경기남부_사원3,둔산_D_병원_9,종합병원,시연,베라스트정,300mg,268,142040,2
2025-02-08,충청지점,충청지점_사원7,강남_A_병원_7,상급종합,접근,베라스트정,300mg,161,85330,2
2025-02-05,부산지점,부산지점_사원6,송파_C_병원_3,종합병원,PT,포트폴듀오정,100mg,57,18810,2
2025-02-14,대구지점,대구지점_1팀장,춘천_B_병원_3,일반의원,시연,포트폴듀오정,50mg,19,4370,2
2025-02-05,서울2본부,서울2본부_사원7,수원_C_병원_2,일반의원,니즈환기,베라스트정,300mg,17,9010,2
2025-02-10,경기남부,경기남부_사원7,서초_B_병원_6,일반의원,피드백,포트폴듀오정,150mg,36,15480,2
2025-02-10,경기남부,경기남부_사원7,서초_B_병원_6,일반의원,피드백,담솔정,10mg,31,26412,2
2025-02-10,경기북부,경기북부_사원5,서초_B_병원_9,상급종합,대면,베라스트정,600mg,741,466830,2
2025-02-10,경기북부,경기북부_사원5,서초_B_병원_9,상급종합,대면,베라스트정,300mg,692,366760,2
2025-02-12,광주지점,광주지점_1팀장,해운대_A_병원_4,종합병원,니즈환기,아키정,250mg,138,441600,2
2025-02-03,경기남부,경기남부_사원4,춘천_C_병원_4,상급종합,클로징,데이터패치,10매,458,1374000,2
2025-02-22,부산지점,부산지점_사원6,강남_B_병원_5,일반의원,피드백,베라스트정,300mg,6,3180,2
2025-02-22,부산지점,부산지점_사원6,강남_B_병원_5,일반의원,피드백,포트폴듀오정,250mg,45,23850,2
2025-02-16,경기남부,경기남부_사원3,서초_A_병원_5,상급종합,클로징,데이터패치,10매,325,975000,2
2025-02-16,경기남부,경기남부_사원3,서초_A_병원_5,상급종합,클로징,담솔정,5mg,768,395520,2
2025-02-11,대구지점,대구지점_사원5,상무_D_병원_4,종합병원,니즈환기,베라스트정,600mg,170,107100,2
2025-02-11,대구지점,대구지점_사원5,상무_D_병원_4,종합병원,니즈환기,아키정,100mg,136,204000,2
2025-02-11,대구지점,대구지점_사원2,해운대_C_병원_6,종합병원,클로징,포트폴듀오정,100mg,118,38940,2
2025-02-11,대구지점,대구지점_사원2,해운대_C_병원_6,종합병원,클로징,담솔정,5mg,193,99395,2
2025-02-02,강원지점,강원지점_사원3,송파_D_병원_7,상급종합,컨택,담솔정,5mg,446,229690,2
2025-02-02,강원지점,강원지점_사원3,송파_D_병원_7,상급종합,컨택,아키정,100mg,565,847500,2
2025-02-28,강원지점,강원지점_1팀장,수성구_D_병원_2,종합병원,피드백,포트폴듀오정,50mg,101,23230,2
2025-02-22,경기남부,경기남부_1팀장,춘천_C_병원_9,종합병원,피드백,포트폴듀오정,50mg,267,61410,2
2025-02-06,경기남부,경기남부_사원4,서초_D_병원_3,일반의원,컨택,담솔정,10mg,10,8520,2
2025-02-06,경기남부,경기남부_사원4,서초_D_병원_3,일반의원,컨택,인장캡슐,200mg,15,18450,2
2025-02-14,서울1본부,서울1본부_사원1,상무_C_병원_1,종합병원,접근,아키정,250mg,137,438400,2
2025-02-14,서울1본부,서울1본부_사원1,상무_C_병원_1,종합병원,접근,포트폴듀오정,150mg,166,71380,2
2025-02-27,서울2본부,서울2본부_사원6,수성구_C_병원_6,일반의원,니즈환기,벨로정,2.5mg,35,12250,2
2025-02-08,서울2본부,서울2본부_사원5,송파_D_병원_6,상급종합,접근,베라스트정,600mg,110,69300,2
2025-02-08,서울2본부,서울2본부_사원5,송파_D_병원_6,상급종합,접근,아키정,250mg,624,1996800,2
2025-02-12,대구지점,대구지점_사원6,강남_D_병원_7,종합병원,PT,포트폴듀오정,150mg,156,67080,2
2025-02-12,대구지점,대구지점_사원6,강남_D_병원_7,종합병원,PT,인장캡슐,200mg,121,148830,2
2025-02-23,충청지점,충청지점_사원7,강남_A_병원_9,일반의원,시연,포트폴듀오정,250mg,13,6890,2
2025-02-23,충청지점,충청지점_사원7,강남_A_병원_9,일반의원,시연,베라스트정,300mg,46,24380,2
2025-02-02,부산지점,부산지점_사원6,강남_B_병원_3,일반의원,컨택,벨로정,2.5mg,25,8750,2
2025-02-22,경기남부,경기남부_사원5,수원_A_병원_8,종합병원,니즈환기,포트폴듀오정,250mg,58,30740,2
2025-02-22,경기남부,경기남부_사원5,수원_A_병원_8,종합병원,니즈환기,베라스트정,600mg,136,85680,2
2025-02-08,대전지점,대전지점_사원4,수성구_B_병원_1,일반의원,PT,인장캡슐,200mg,10,12300,2
2025-02-08,대전지점,대전지점_사원4,수성구_B_병원_1,일반의원,PT,포트폴듀오정,100mg,14,4620,2
2025-02-09,경기남부,경기남부_1팀장,수원_A_병원_1,상급종합,니즈환기,벨로정,2.5mg,687,240450,2
2025-02-09,경기남부,경기남부_1팀장,수원_A_병원_1,상급종합,니즈환기,아키정,250mg,386,1235200,2
2025-02-15,서울2본부,서울2본부_사원4,수성구_A_병원_3,상급종합,컨택,베라스트정,600mg,238,149940,2
2025-02-15,서울2본부,서울2본부_사원4,수성구_A_병원_3,상급종합,컨택,아키정,250mg,252,806400,2
2025-02-19,부산지점,부산지점_사원6,송파_A_병원_6,종합병원,시연,포트폴듀오정,100mg,240,79200,2
2025-02-19,부산지점,부산지점_1팀장,수원_C_병원_3,종합병원,대면,담솔정,10mg,252,214704,2
2025-02-08,경기남부,경기남부_사원4,서초_D_병원_1,종합병원,니즈환기,포트폴듀오정,50mg,294,67620,2
2025-02-08,경기남부,경기남부_사원4,서초_D_병원_1,종합병원,니즈환기,포트폴듀오정,150mg,198,85140,2
2025-02-05,부산지점,부산지점_사원3,강남_A_병원_7,상급종합,시연,포트폴듀오정,250mg,246,130380,2
2025-02-27,경기북부,경기북부_사원6,서초_D_병원_5,상급종합,컨택,베라스트정,300mg,722,382660,2
2025-02-06,광주지점,광주지점_사원2,해운대_C_병원_1,일반의원,PT,포트폴듀오정,250mg,31,16430,2
2025-02-20,부산지점,부산지점_사원5,춘천_D_병원_8,종합병원,PT,담솔정,5mg,246,126690,2
2025-02-16,서울1본부,서울1본부_사원4,강남_C_병원_2,상급종합,피드백,베라스트정,600mg,653,411390,2
2025-02-19,충청지점,충청지점_사원6,상무_B_병원_1,종합병원,대면,데이터패치,10매,47,141000,2
2025-02-05,서울2본부,서울2본부_사원4,둔산_D_병원_2,일반의원,피드백,벨로정,2.5mg,34,11900,2
2025-02-05,서울2본부,서울2본부_사원4,둔산_D_병원_2,일반의원,피드백,아키정,100mg,19,28500,2
2025-02-24,서울2본부,서울2본부_사원7,해운대_C_병원_1,상급종합,PT,포트폴듀오정,250mg,104,55120,2
2025-02-24,서울2본부,서울2본부_사원7,해운대_C_병원_1,상급종합,PT,담솔정,10mg,258,219816,2
2025-02-22,경기북부,경기북부_사원2,강남_B_병원_4,종합병원,접근,포트폴듀오정,150mg,235,101050,2
2025-02-12,대전지점,대전지점_1팀장,둔산_C_병원_4,일반의원,접근,베라스트정,600mg,21,13230,2
2025-02-16,부산지점,부산지점_사원7,둔산_D_병원_5,상급종합,클로징,데이터패치,10매,177,531000,2
2025-02-16,부산지점,부산지점_사원7,둔산_D_병원_5,상급종합,클로징,포트폴듀오정,250mg,246,130380,2
2025-02-04,경기남부,경기남부_1팀장,둔산_B_병원_9,일반의원,피드백,베라스트정,300mg,26,13780,2
2025-02-08,서울2본부,서울2본부_사원4,둔산_B_병원_7,종합병원,피드백,아키정,250mg,230,736000,2
2025-02-27,부산지점,부산지점_사원5,송파_D_병원_9,상급종합,접근,아키정,250mg,421,1347200,2
2025-02-18,광주지점,광주지점_사원4,춘천_C_병원_4,일반의원,피드백,인장캡슐,200mg,30,36900,2
2025-02-16,광주지점,광주지점_사원1,강남_C_병원_1,상급종합,대면,포트폴듀오정,250mg,392,207760,2
2025-02-16,광주지점,광주지점_사원1,강남_C_병원_1,상급종합,대면,아키정,250mg,135,432000,2
2025-02-13,대전지점,대전지점_사원2,송파_D_병원_9,종합병원,시연,벨로정,2.5mg,55,19250,2
2025-02-14,충청지점,충청지점_사원1,송파_B_병원_8,상급종합,대면,아키정,100mg,402,603000,2
2025-02-09,광주지점,광주지점_1팀장,수원_A_병원_9,종합병원,클로징,벨로정,2.5mg,42,14700,2
2025-02-11,광주지점,광주지점_사원6,춘천_D_병원_4,일반의원,접근,벨로정,2.5mg,48,16800,2
2025-02-11,광주지점,광주지점_사원6,춘천_D_병원_4,일반의원,접근,포트폴듀오정,100mg,21,6930,2
2025-02-04,서울1본부,서울1본부_사원4,마포_D_병원_5,상급종합,피드백,아키정,250mg,512,1638400,2
2025-02-13,서울1본부,서울1본부_사원4,서초_B_병원_2,일반의원,클로징,포트폴듀오정,100mg,38,12540,2
2025-02-13,서울1본부,서울1본부_사원4,서초_B_병원_2,일반의원,클로징,벨로정,2.5mg,23,8050,2
2025-02-19,경기북부,경기북부_사원3,둔산_B_병원_9,일반의원,클로징,인장캡슐,200mg,22,27060,2
2025-02-19,경기북부,경기북부_사원3,둔산_B_병원_9,일반의원,클로징,아키정,250mg,6,19200,2
2025-02-17,경기남부,경기남부_사원5,강남_C_병원_1,종합병원,피드백,아키정,250mg,190,608000,2
2025-02-12,경기북부,경기북부_사원7,서초_C_병원_4,일반의원,PT,베라스트정,600mg,17,10710,2
2025-02-12,경기북부,경기북부_사원7,서초_C_병원_4,일반의원,PT,데이터패치,10매,9,27000,2
2025-02-18,대전지점,대전지점_사원3,송파_C_병원_5,종합병원,접근,포트폴듀오정,250mg,87,46110,2
2025-02-15,광주지점,광주지점_사원1,강남_B_병원_10,상급종합,피드백,인장캡슐,400mg,785,1683825,2
2025-02-15,광주지점,광주지점_사원1,강남_B_병원_10,상급종합,피드백,베라스트정,600mg,112,70560,2
2025-02-12,경기남부,경기남부_사원1,해운대_D_병원_10,종합병원,피드백,포트폴듀오정,50mg,200,46000,2
2025-02-08,부산지점,부산지점_사원3,수성구_D_병원_5,일반의원,피드백,아키정,100mg,13,19500,2
2025-02-08,충청지점,충청지점_사원2,서초_B_병원_4,일반의원,접근,인장캡슐,400mg,47,100815,2
2025-02-12,부산지점,부산지점_사원2,강남_C_병원_6,종합병원,대면,담솔정,10mg,162,138024,2
2025-02-12,부산지점,부산지점_사원2,강남_C_병원_6,종합병원,대면,데이터패치,10매,127,381000,2
2025-02-18,대구지점,대구지점_사원6,수성구_D_병원_6,종합병원,PT,베라스트정,300mg,86,45580,2
2025-02-18,대구지점,대구지점_사원6,수성구_D_병원_6,종합병원,PT,데이터패치,10매,52,156000,2
2025-02-10,경기북부,경기북부_사원3,수성구_C_병원_9,일반의원,클로징,데이터패치,10매,9,27000,2
